ID,Command,Log File,Result,All Detected Rules
215,"cp /bin/echo ~/echo2 && ~/echo2 ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack215.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
216,"cp /bin/echo /tmp/ECHO && /tmp/ECHO ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack216.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
217,"cp /bin/echo /tmp/ec && /tmp/ec ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack217.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
218,"cp /bin/echo /tmp/run && /tmp/run ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack218.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
219,"install -m 755 /bin/echo /tmp/e.exec && /tmp/e.exec ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack219.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
220,"cp /bin/echo /tmp/.bin_hidden && /tmp/.bin_hidden ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack220.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
221,"cp /bin/echo /tmp/bashlaunch && /tmp/bashlaunch ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack221.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
222,"cp /bin/echo /tmp/.cmd && /tmp/.cmd ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack222.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
223,"cp /bin/echo /tmp/x && /tmp/x ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack223.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
224,"cp /bin/echo /tmp/decode && /tmp/decode ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack224.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
225,"cp /bin/echo /tmp/.ev && /tmp/.ev ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack225.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
226,"cp /bin/echo /tmp/launcher && /tmp/launcher ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack226.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
227,"cp /bin/echo /tmp/loader && /tmp/loader ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack227.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
228,"cp /bin/echo /tmp/.decode_cmd && /tmp/.decode_cmd ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack228.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
229,"install -D /bin/echo /tmp/e_1 && /tmp/e_1 ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack229.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
230,"cp /bin/echo /var/tmp/xx && /var/tmp/xx ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack230.log,Trigger: Linux Base64 Encoded Shebang In CLI,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
231,"cp /bin/echo ./e.run && ./e.run ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack231.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
232,"cp /bin/echo /tmp/.x && /tmp/.x ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack232.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
233,"cp /bin/echo ~/x && ~/x ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack233.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
234,"cp /bin/echo /var/tmp/shstart && /var/tmp/shstart ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack234.log,Trigger: Linux Base64 Encoded Shebang In CLI,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
235,"cp /bin/echo /var/tmp/.sneaky && /var/tmp/.sneaky ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack235.log,Trigger: Linux Base64 Encoded Shebang In CLI,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
236,"cp /bin/echo /tmp/e_run && /tmp/e_run ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack236.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
237,"cp /bin/echo /tmp/echobase && /tmp/echobase ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack237.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
238,"cp /bin/echo /tmp/launch && /tmp/launch ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack238.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
239,"cp /bin/echo ./cmd_exec && ./cmd_exec ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack239.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
240,"cp /bin/echo /dev/shm/enc && /dev/shm/enc ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack240.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
241,"cp /bin/echo /tmp/__echo && /tmp/__echo ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack241.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
242,"cp /bin/echo /var/tmp/.shell && /var/tmp/.shell ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack242.log,Trigger: Linux Base64 Encoded Shebang In CLI,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
243,"cp /bin/echo /tmp/obfuscated && /tmp/obfuscated ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack243.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
244,"cp /bin/echo /tmp/base4run && /tmp/base4run ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack244.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
245,"cp /bin/echo /tmp/initbase && /tmp/initbase ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack245.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
246,"cp /bin/echo ./runthis && ./runthis ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack246.log,Trigger: Linux Base64 Encoded Shebang In CLI,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Shebang In CLI | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text
247,"cp /bin/echo /tmp/startup && /tmp/startup ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack247.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
248,"cp /bin/echo /tmp/.tool && /tmp/.tool ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack248.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
249,"cp /bin/echo /tmp/boot && /tmp/boot ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack249.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
250,"cp /bin/echo /tmp/hiddenloader && /tmp/hiddenloader ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack250.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
251,"cp /bin/echo /tmp/initiate && /tmp/initiate ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack251.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
252,"cp /bin/echo /tmp/deploy && /tmp/deploy ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack252.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
253,"cp /bin/echo /tmp/b.sh && /tmp/b.sh ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack253.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
254,"cp /bin/echo /tmp/shellshock && /tmp/shellshock ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack254.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
255,"cp /bin/echo /tmp/bazooka && /tmp/bazooka ""IyEvYmluL2Jhc2gKZWNobyAiU2ltdWxhdGluZyBNYWxpY2lvdXMgUGF5bG9hZCI="" | base64 -d | bash",Linux_Base64_Encoded_Shebang_In_CLI_attack255.log,Trigger: Linux Base64 Encoded Shebang In CLI,Potentially Suspicious Execution From Tmp Folder | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Execution Of Script Located In Potentially Suspicious Directory | Linux Base64 Encoded Shebang In CLI
,,,,
,,,,
=== SUMMARY REPORT ===,,,,
Total Commands (File),255,,,
Triggered Target,232,,,
TOTAL BYPASS RATE,0 / 255 (0.00%),,,
  > Bypass All,0,,,
  > Bypass Target Rule,0,,,
Missing/Not Run,23,,,
